Frequency(Hz),Amp(dB)
11680000000,-2.8090612
11690000000,-2.811114844
11700000000,-2.813127365
11710000000,-2.815143636
11720000000,-2.81710284
11730000000,-2.819002338
11740000000,-2.820909288
11750000000,-2.822779948
11760000000,-2.824651054
11770000000,-2.826521387
11780000000,-2.828365748
11790000000,-2.830172747
11800000000,-2.832030079
11810000000,-2.833788948
11820000000,-2.835658635
11830000000,-2.837512008
11840000000,-2.839374507
11850000000,-2.84130008
11860000000,-2.843203784
11870000000,-2.845159219
11880000000,-2.847123858
11890000000,-2.849074018
11900000000,-2.85105024
11910000000,-2.853066803
11920000000,-2.855045119
11930000000,-2.857066926
11940000000,-2.859049105
11950000000,-2.86100654
11960000000,-2.862974636
11970000000,-2.864888765
11980000000,-2.866762454
11990000000,-2.868542293
12000000000,-2.87032983
12010000000,-2.872063601
12020000000,-2.873765788
12030000000,-2.875420644
12040000000,-2.877040335
12050000000,-2.878599098
12060000000,-2.880149131
12070000000,-2.881614313
12080000000,-2.883105676
12090000000,-2.884553227
12100000000,-2.885955807
12110000000,-2.887396425
12120000000,-2.888773459
12130000000,-2.890189608
12140000000,-2.89166284
12150000000,-2.893174287
12160000000,-2.894739633
12170000000,-2.896346495
12180000000,-2.897985766
12190000000,-2.899616136
12200000000,-2.901350725
12210000000,-2.903125874
12220000000,-2.904907884
12230000000,-2.906721954
12240000000,-2.908505174
12250000000,-2.910313719
12260000000,-2.912164846
12270000000,-2.91393037
12280000000,-2.915754011
12290000000,-2.917501888
12300000000,-2.919173327
12310000000,-2.920803074
12320000000,-2.922354906
12330000000,-2.923867639
12340000000,-2.925289035
12350000000,-2.92665056
12360000000,-2.927961948
12370000000,-2.929264415
12380000000,-2.930549658
12390000000,-2.931736332
12400000000,-2.932910106
12410000000,-2.934066708
12420000000,-2.93520533
12430000000,-2.936324267
12440000000,-2.937460378
12450000000,-2.938622803
12460000000,-2.939755573
12470000000,-2.94098189
12480000000,-2.942219291
12490000000,-2.943490554
12500000000,-2.944844931
12510000000,-2.94624354
12520000000,-2.947588007
12530000000,-2.949003673
12540000000,-2.950428593
12550000000,-2.951929865
12560000000,-2.953421672
12570000000,-2.954972366
12580000000,-2.956510787
12590000000,-2.957993237
12600000000,-2.959478225
12610000000,-2.960898645
12620000000,-2.962354295
12630000000,-2.963731367
12640000000,-2.965087078
12650000000,-2.966393935
12660000000,-2.967713897
12670000000,-2.968891854
12680000000,-2.970056056
12690000000,-2.971195112
12700000000,-2.972271249
12710000000,-2.973286797
12720000000,-2.974311871
12730000000,-2.975300762
12740000000,-2.976294592
12750000000,-2.977311583
12760000000,-2.978252386
12770000000,-2.979200354
12780000000,-2.980193307
12790000000,-2.981208509
12800000000,-2.982218848
12810000000,-2.983241529
12820000000,-2.984291843
12830000000,-2.985366048
12840000000,-2.986428576
12850000000,-2.987567062
12860000000,-2.988807418
12870000000,-2.990013728
12880000000,-2.991184029
12890000000,-2.992399812
12900000000,-2.993752148
12910000000,-2.995061174
12920000000,-2.996389213
12930000000,-2.997750502
12940000000,-2.999094229
12950000000,-3.000493131
12960000000,-3.001895804
12970000000,-3.00322248
12980000000,-3.004649756
12990000000,-3.006070692
13000000000,-3.007513148
13010000000,-3.008858411
13020000000,-3.010217939
13030000000,-3.011494986
13040000000,-3.012807411
13050000000,-3.014075925
13060000000,-3.015306899
13070000000,-3.016511767
13080000000,-3.017741927
13090000000,-3.018908404
13100000000,-3.020047606
13110000000,-3.021162073
13120000000,-3.022288518
13130000000,-3.023460803
13140000000,-3.024614402
13150000000,-3.025748719
13160000000,-3.026906634
13170000000,-3.028064775
13180000000,-3.029299436
13190000000,-3.030603148
13200000000,-3.031926438
13210000000,-3.033321852
13220000000,-3.034869933
13230000000,-3.036448168
13240000000,-3.038073195
13250000000,-3.039789863
13260000000,-3.041548225
13270000000,-3.043396233
13280000000,-3.045302947
13290000000,-3.047216681
13300000000,-3.049175098
13310000000,-3.051189638
13320000000,-3.053188783
13330000000,-3.055215886
13340000000,-3.05721583
13350000000,-3.059195593
13360000000,-3.061178781
13370000000,-3.063084751
13380000000,-3.064981632
13390000000,-3.066787925
13400000000,-3.068586332
13410000000,-3.0702943
13420000000,-3.071943641
13430000000,-3.07349717
13440000000,-3.075022221
13450000000,-3.076505842
13460000000,-3.077966551
13470000000,-3.079502033
13480000000,-3.080951495
13490000000,-3.082439233
13500000000,-3.083964384
13510000000,-3.085511973
13520000000,-3.087146239
13530000000,-3.088848887
13540000000,-3.090642056
13550000000,-3.092558418
13560000000,-3.094608769
13570000000,-3.096759261
13580000000,-3.09898658
13590000000,-3.101334179
13600000000,-3.103788944
13610000000,-3.106317456
13620000000,-3.10888321
13630000000,-3.11155983
13640000000,-3.114303831
13650000000,-3.117118843
13660000000,-3.119860836
13670000000,-3.122585962
13680000000,-3.12526659
13690000000,-3.127949378
13700000000,-3.130479757
13710000000,-3.132969925
13720000000,-3.135370004
13730000000,-3.137630346
13740000000,-3.139784654
13750000000,-3.141809921
13760000000,-3.143759782
13770000000,-3.145645971
13780000000,-3.147447433
13790000000,-3.14920885
13800000000,-3.151027223
13810000000,-3.152755195
13820000000,-3.154471546
13830000000,-3.156231306
13840000000,-3.157992872
13850000000,-3.159811761
13860000000,-3.161675707
13870000000,-3.163647555
13880000000,-3.165658981
13890000000,-3.167769382
13900000000,-3.170017691
13910000000,-3.172300866
13920000000,-3.174615111
13930000000,-3.177037451
13940000000,-3.179522262
13950000000,-3.181969908
13960000000,-3.184465131
13970000000,-3.186911727
13980000000,-3.189364603
13990000000,-3.191699277
14000000000,-3.193997817
14010000000,-3.196210682
14020000000,-3.198318365
14030000000,-3.200321265
14040000000,-3.202200711
14050000000,-3.203917
14060000000,-3.20552784
14070000000,-3.207003021
14080000000,-3.20842919
14090000000,-3.209783863
14100000000,-3.21101365
14110000000,-3.212226405
14120000000,-3.213394301
14130000000,-3.214459613
14140000000,-3.215551095
14150000000,-3.216619663
14160000000,-3.217738693
14170000000,-3.218884126
14180000000,-3.220131452
14190000000,-3.221382271
14200000000,-3.222710301
14210000000,-3.224054299
14220000000,-3.225454037
14230000000,-3.226982417
14240000000,-3.228541601
14250000000,-3.230152099
14260000000,-3.231885429
14270000000,-3.233555314
14280000000,-3.235287475
14290000000,-3.23701818
14300000000,-3.238802977
14310000000,-3.240576151
14320000000,-3.242297502
14330000000,-3.244025363
14340000000,-3.245693796
14350000000,-3.247324563
14360000000,-3.248802563
14370000000,-3.250238048
14380000000,-3.251654161
14390000000,-3.253001508
14400000000,-3.25432334
14410000000,-3.255488558
14420000000,-3.256680812
14430000000,-3.25786387
14440000000,-3.259003956
14450000000,-3.260174147
14460000000,-3.261280992
14470000000,-3.262449948
14480000000,-3.263611356
14490000000,-3.264755816
14500000000,-3.265945448
14510000000,-3.267209275
14520000000,-3.26848303
14530000000,-3.269801304
14540000000,-3.271210469
14550000000,-3.272680588
14560000000,-3.274156976
14570000000,-3.275702058
14580000000,-3.277374664
14590000000,-3.279048603
14600000000,-3.280796316
14610000000,-3.282588424
14620000000,-3.284461218
14630000000,-3.286333647
14640000000,-3.288318973
14650000000,-3.290297286
14660000000,-3.292298869
14670000000,-3.294314262
14680000000,-3.296325203
14690000000,-3.298300904
14700000000,-3.300288668
14710000000,-3.302221927
14720000000,-3.304118378
14730000000,-3.30597079
14740000000,-3.307785547
14750000000,-3.309659126
14760000000,-3.311490194
14770000000,-3.313262716
14780000000,-3.314937104
14790000000,-3.316603607
14800000000,-3.318221759
14810000000,-3.319848064
14820000000,-3.321450223
14830000000,-3.32306371
14840000000,-3.324632433
14850000000,-3.326263355
14860000000,-3.327882984
14870000000,-3.329541736
14880000000,-3.331237243
14890000000,-3.332904458
14900000000,-3.334620877
14910000000,-3.336368502
14920000000,-3.33822489
14930000000,-3.340172937
14940000000,-3.342098785
14950000000,-3.344150966
14960000000,-3.346229928
14970000000,-3.348326525
14980000000,-3.350491713
14990000000,-3.352720879
15000000000,-3.35500042
15010000000,-3.357225122
15020000000,-3.359549503
15030000000,-3.361799806
15040000000,-3.364085766
15050000000,-3.36633031
15060000000,-3.368523973
15070000000,-3.370571185
15080000000,-3.372618711
15090000000,-3.374586564
15100000000,-3.376467871
15110000000,-3.378306297
15120000000,-3.380061477
15130000000,-3.3817656
15140000000,-3.383315468
15150000000,-3.384830637
15160000000,-3.386258743
15170000000,-3.387652608
15180000000,-3.388938693
15190000000,-3.390230076
15200000000,-3.391528188
15210000000,-3.392724857
15220000000,-3.39396572
15230000000,-3.395281786
15240000000,-3.39661481
15250000000,-3.397976789
15260000000,-3.399327867
15270000000,-3.400775893
15280000000,-3.402313402
15290000000,-3.403950377
15300000000,-3.405676559
15310000000,-3.407480943
15320000000,-3.409330419
15330000000,-3.411312943
15340000000,-3.413314146
15350000000,-3.415255822
15360000000,-3.417265786
15370000000,-3.419315285
15380000000,-3.421333385
15390000000,-3.42324758
15400000000,-3.425157908
15410000000,-3.426991075
15420000000,-3.428772306
15430000000,-3.430392495
15440000000,-3.431908169
15450000000,-3.433378348
15460000000,-3.434702446
15470000000,-3.435911978
15480000000,-3.437021418
15490000000,-3.43802332
15500000000,-3.439027012
15510000000,-3.439938844
15520000000,-3.440782219
15530000000,-3.441674624
15540000000,-3.4425903
15550000000,-3.443511154
15560000000,-3.444502534
15570000000,-3.445607551
15580000000,-3.446784572
15590000000,-3.448076876
15600000000,-3.449435594
15610000000,-3.450893426
15620000000,-3.452449709
15630000000,-3.454085164
15640000000,-3.455781607
15650000000,-3.457579676
15660000000,-3.459506228
15670000000,-3.461455581
15680000000,-3.463367581
15690000000,-3.465405829
15700000000,-3.467401664
15710000000,-3.469300807
15720000000,-3.471241003
15730000000,-3.473087345
15740000000,-3.474920064
15750000000,-3.476603724
15760000000,-3.478167719
15770000000,-3.47968385
15780000000,-3.481018317
15790000000,-3.482256879
15800000000,-3.483383703
15810000000,-3.484522721
15820000000,-3.485561351
15830000000,-3.486593455
15840000000,-3.487669287
15850000000,-3.488752593
15860000000,-3.48988269
15870000000,-3.491047962
15880000000,-3.492284076
15890000000,-3.493598259
15900000000,-3.495069744
15910000000,-3.496640427
15920000000,-3.498310394
15930000000,-3.500082145
15940000000,-3.501959288
15950000000,-3.503928901
15960000000,-3.505985836
15970000000,-3.508092579
15980000000,-3.510339394
15990000000,-3.512527341
16000000000,-3.514690687
16010000000,-3.516897937
16020000000,-3.519027183
16030000000,-3.521101752
16040000000,-3.523208255
16050000000,-3.525204066
16060000000,-3.52714612
16070000000,-3.528926185
16080000000,-3.530594129
16090000000,-3.532185115
16100000000,-3.533673937
16110000000,-3.53508561
16120000000,-3.536439424
16130000000,-3.537712326
16140000000,-3.538962535
16150000000,-3.540176635
16160000000,-3.541389866
16170000000,-3.542541059
16180000000,-3.543729138
16190000000,-3.54493907
16200000000,-3.546261039
16210000000,-3.547612538
16220000000,-3.548922229
16230000000,-3.550337036
16240000000,-3.551756816
16250000000,-3.553184355
16260000000,-3.554646279
16270000000,-3.55611949
16280000000,-3.557623429
16290000000,-3.559099905
16300000000,-3.560531383
16310000000,-3.561970939
16320000000,-3.563436629
16330000000,-3.564836466
16340000000,-3.566224699
16350000000,-3.567604118
16360000000,-3.568984288
16370000000,-3.570286732
16380000000,-3.571608055
16390000000,-3.572900747
16400000000,-3.574230118
16410000000,-3.575431636
16420000000,-3.576652884
16430000000,-3.577909107
16440000000,-3.579138569
16450000000,-3.580361678
16460000000,-3.581550227
16470000000,-3.582775075
16480000000,-3.583957
16490000000,-3.585168212
16500000000,-3.586361995
16510000000,-3.58755336
16520000000,-3.588734533
16530000000,-3.589831599
16540000000,-3.590903702
16550000000,-3.59200227
16560000000,-3.59312203
16570000000,-3.594158487
16580000000,-3.595243607
16590000000,-3.596386166
16600000000,-3.597504766
16610000000,-3.598602192
16620000000,-3.599782505
16630000000,-3.600887124
16640000000,-3.602073867
16650000000,-3.603424389
16660000000,-3.604808605
16670000000,-3.606216596
16680000000,-3.607725861
16690000000,-3.609317936
16700000000,-3.611082962
16710000000,-3.612875389
16720000000,-3.614771331
16730000000,-3.616612684
16740000000,-3.618508185
16750000000,-3.620483258
16760000000,-3.622483025
16770000000,-3.624493473
16780000000,-3.626466442
16790000000,-3.62839064
16800000000,-3.63038326
16810000000,-3.632298168
16820000000,-3.634175353
16830000000,-3.63601429
16840000000,-3.63782485
16850000000,-3.639549601
16860000000,-3.641292616
16870000000,-3.642987532
16880000000,-3.644707293
16890000000,-3.646401789
16900000000,-3.648055548
16910000000,-3.649714418
16920000000,-3.65142034
16930000000,-3.653155448
16940000000,-3.654899502
16950000000,-3.656783908
16960000000,-3.658797522
16970000000,-3.660850802
16980000000,-3.66297796
16990000000,-3.665205664
17000000000,-3.667536647
17010000000,-3.669965951
17020000000,-3.672458821
17030000000,-3.674987541
17040000000,-3.677527917
17050000000,-3.680122879
17060000000,-3.682848413
17070000000,-3.68547939
17080000000,-3.688135043
17090000000,-3.690742232
17100000000,-3.693322128
17110000000,-3.695859958
17120000000,-3.698291539
17130000000,-3.700777204
17140000000,-3.703164417
17150000000,-3.705554453
17160000000,-3.707814966
17170000000,-3.710089631
17180000000,-3.712315171
17190000000,-3.71451253
17200000000,-3.716641362
17210000000,-3.718736158
17220000000,-3.720804838
17230000000,-3.722857639
17240000000,-3.724972499
17250000000,-3.727146961
17260000000,-3.72928155
17270000000,-3.731390315
17280000000,-3.733494153
17290000000,-3.735563214
17300000000,-3.737623325
17310000000,-3.73966956
17320000000,-3.74163066
17330000000,-3.74358074
17340000000,-3.745536533
17350000000,-3.747471154
17360000000,-3.749284292
17370000000,-3.751114244
17380000000,-3.752897321
17390000000,-3.754635686
17400000000,-3.75638052
17410000000,-3.758098004
17420000000,-3.75985394
17430000000,-3.761534312
17440000000,-3.763195917
17450000000,-3.76482047
17460000000,-3.766492789
17470000000,-3.76811883
17480000000,-3.769699204
17490000000,-3.771203096
17500000000,-3.772737613
17510000000,-3.774198386
17520000000,-3.775552994
17530000000,-3.776891864
17540000000,-3.778178028
17550000000,-3.779420068
17560000000,-3.780510563
17570000000,-3.781564473
17580000000,-3.78252824
17590000000,-3.783460843
17600000000,-3.78436934
17610000000,-3.785179888
17620000000,-3.785908554
17630000000,-3.786661125
17640000000,-3.787407476
17650000000,-3.788090059
17660000000,-3.788756114
17670000000,-3.789413248
17680000000,-3.790065265
17690000000,-3.790700638
17700000000,-3.791445366
17710000000,-3.792121297
17720000000,-3.792858258
17730000000,-3.793566465
17740000000,-3.794326324
17750000000,-3.795161949
17760000000,-3.796003324
17770000000,-3.796966731
17780000000,-3.79787085
17790000000,-3.798790946
17800000000,-3.799668621
17810000000,-3.800578341
17820000000,-3.801474372
17830000000,-3.80229354
17840000000,-3.803059661
17850000000,-3.803761231
17860000000,-3.804431402
17870000000,-3.805046256
17880000000,-3.805542879
17890000000,-3.805983455
17900000000,-3.806383462
17910000000,-3.806726741
17920000000,-3.807020374
17930000000,-3.807267949
17940000000,-3.807482733
17950000000,-3.807689136
17960000000,-3.807920732
17970000000,-3.808052859
17980000000,-3.808326787
17990000000,-3.808630976
18000000000,-3.80886972
18010000000,-3.809171534
18020000000,-3.809770582
18030000000,-3.81027933
18040000000,-3.810915318
18050000000,-3.811555414
18060000000,-3.812319743
18070000000,-3.813155005
18080000000,-3.814018094
18090000000,-3.815045443
18100000000,-3.81609071
18110000000,-3.817142135
18120000000,-3.818181304
18130000000,-3.819292016
18140000000,-3.820406422
18150000000,-3.821482515
18160000000,-3.822589506
18170000000,-3.823622896
18180000000,-3.824627045
18190000000,-3.82559991
18200000000,-3.826537088
18210000000,-3.827514294
18220000000,-3.828306236
18230000000,-3.829187119
18240000000,-3.830063765
18250000000,-3.830931689
18260000000,-3.831816308
18270000000,-3.832657155
18280000000,-3.833541328
18290000000,-3.834429683
18300000000,-3.835363532
18310000000,-3.836288283
18320000000,-3.837236409
18330000000,-3.838202721
18340000000,-3.839259145
18350000000,-3.84022859
18360000000,-3.841307098
18370000000,-3.842343396
18380000000,-3.843345413
18390000000,-3.844393
18400000000,-3.845506776
18410000000,-3.846607226
18420000000,-3.847691882
18430000000,-3.848765729
18440000000,-3.849918217
18450000000,-3.851075879
18460000000,-3.852131664
18470000000,-3.853227939
18480000000,-3.854302655
18490000000,-3.85547332
18500000000,-3.85668805
18510000000,-3.857814317
18520000000,-3.858938928
18530000000,-3.86009561
18540000000,-3.861220727
18550000000,-3.862304306
18560000000,-3.863415006
18570000000,-3.864465138
18580000000,-3.865421068
18590000000,-3.866434477
18600000000,-3.867434621
18610000000,-3.868379943
18620000000,-3.869349568
18630000000,-3.870309799
18640000000,-3.871171755
18650000000,-3.872063435
18660000000,-3.873002433
18670000000,-3.873870453
18680000000,-3.874694473
18690000000,-3.875477047
18700000000,-3.876304124
18710000000,-3.877083969
18720000000,-3.877971053
18730000000,-3.87878631
18740000000,-3.879670648
18750000000,-3.880611583
18760000000,-3.881661635
18770000000,-3.882761951
18780000000,-3.883921448
18790000000,-3.885000628
18800000000,-3.886180523
18810000000,-3.887357149
18820000000,-3.888650404
18830000000,-3.889814069
18840000000,-3.891118419
18850000000,-3.8924156
18860000000,-3.893747299
18870000000,-3.895088422
18880000000,-3.896438052
18890000000,-3.897844003
18900000000,-3.899223273
18910000000,-3.900513748
18920000000,-3.901945508
18930000000,-3.903261532
18940000000,-3.904527279
18950000000,-3.905699091
18960000000,-3.906890459
18970000000,-3.908035897
18980000000,-3.909150584
18990000000,-3.910222467
19000000000,-3.91129669
19010000000,-3.912190363
19020000000,-3.913200651
19030000000,-3.914219747
19040000000,-3.915208394
19050000000,-3.916167819
19060000000,-3.917206432
19070000000,-3.918331638
19080000000,-3.919460083
19090000000,-3.9206261
19100000000,-3.921868896
19110000000,-3.923208877
19120000000,-3.924585532
19130000000,-3.926069092
19140000000,-3.927638688
19150000000,-3.929321862
19160000000,-3.931024365
19170000000,-3.932871761
19180000000,-3.93472084
19190000000,-3.936681223
19200000000,-3.938726828
19210000000,-3.940761641
19220000000,-3.942778755
19230000000,-3.944816588
19240000000,-3.946751647
19250000000,-3.948738072
19260000000,-3.950662615
19270000000,-3.95254529
19280000000,-3.954421094
19290000000,-3.956136795
19300000000,-3.957886773
19310000000,-3.959581101
19320000000,-3.961216955
19330000000,-3.962725602
19340000000,-3.964224105
19350000000,-3.965670951
19360000000,-3.967114396
19370000000,-3.968494614
19380000000,-3.969936283
19390000000,-3.971299424
19400000000,-3.972733663
19410000000,-3.974194057
19420000000,-3.975724514
19430000000,-3.977182113
19440000000,-3.978728664
19450000000,-3.98034544
19460000000,-3.982075701
19470000000,-3.983882422
19480000000,-3.985710126
19490000000,-3.98755709
19500000000,-3.9894353
19510000000,-3.991372457
19520000000,-3.993214038
19530000000,-3.995049308
19540000000,-3.996918829
19550000000,-3.998775267
19560000000,-4.000494901
19570000000,-4.002190588
19580000000,-4.003716589
19590000000,-4.005053187
19600000000,-4.006308956
19610000000,-4.007549206
19620000000,-4.00861939
19630000000,-4.009579113
19640000000,-4.010359351
19650000000,-4.011130984
19660000000,-4.01182484
19670000000,-4.012398885
19680000000,-4.012990789
19690000000,-4.013517362
19700000000,-4.014102773
19710000000,-4.01469582
19720000000,-4.015298098
19730000000,-4.016034755
19740000000,-4.016770771
19750000000,-4.017597288
19760000000,-4.018482924
19770000000,-4.019506076
19780000000,-4.020656058
19790000000,-4.02181772
19800000000,-4.023079217
19810000000,-4.024381068
19820000000,-4.025735701
19830000000,-4.027080413
19840000000,-4.028431898
19850000000,-4.029748255
19860000000,-4.031055905
19870000000,-4.032271727
19880000000,-4.03341829
19890000000,-4.034490848
19900000000,-4.035438474
19910000000,-4.03631547
19920000000,-4.037034934
19930000000,-4.03773851
19940000000,-4.038377395
19950000000,-4.038943816
19960000000,-4.039467373
19970000000,-4.03992954
19980000000,-4.040331664
19990000000,-4.040827073
20000000000,-4.041279425
20010000000,-4.041605566
20020000000,-4.042016788
20030000000,-4.042493374
20040000000,-4.043067876
20050000000,-4.04371613
20060000000,-4.044503653
20070000000,-4.045331715
20080000000,-4.046171404
20090000000,-4.047147252
20100000000,-4.048291901
20110000000,-4.049454157
20120000000,-4.050622493
20130000000,-4.0517965
20140000000,-4.053068998
20150000000,-4.054314112
20160000000,-4.055619984
20170000000,-4.056886971
20180000000,-4.058079847
20190000000,-4.05924977
20200000000,-4.060427125
20210000000,-4.061641098
20220000000,-4.06278079
20230000000,-4.063852561
20240000000,-4.064872134
20250000000,-4.065884644
20260000000,-4.066889466
20270000000,-4.067863627
20280000000,-4.068872139
20290000000,-4.06989985
20300000000,-4.07095809
20310000000,-4.071993153
20320000000,-4.073073964
20330000000,-4.07420876
20340000000,-4.075396499
20350000000,-4.076636657
20360000000,-4.077919525
20370000000,-4.079336672
20380000000,-4.080872242
20390000000,-4.082447464
20400000000,-4.084024993
20410000000,-4.085646946
20420000000,-4.087352541
20430000000,-4.088990764
20440000000,-4.090677749
20450000000,-4.092488011
20460000000,-4.094237519
20470000000,-4.096058731
20480000000,-4.097695588
20490000000,-4.099364907
20500000000,-4.101020154
20510000000,-4.102686467
20520000000,-4.104282015
20530000000,-4.105925306
20540000000,-4.107517381
20550000000,-4.109081169
20560000000,-4.110675957
20570000000,-4.112322036
20580000000,-4.113782505
20590000000,-4.115324331
20600000000,-4.116739504
20610000000,-4.118251116
20620000000,-4.119710048
20630000000,-4.1211364
20640000000,-4.122357236
20650000000,-4.1236096
20660000000,-4.124852513
20670000000,-4.126081901
20680000000,-4.127277781
20690000000,-4.128443856
20700000000,-4.129638988
20710000000,-4.13075264
20720000000,-4.131946512
20730000000,-4.132968586
20740000000,-4.134036727
20750000000,-4.135021498
20760000000,-4.136047067
20770000000,-4.13710281
20780000000,-4.138050692
20790000000,-4.139012057
20800000000,-4.140003245
20810000000,-4.140897564
20820000000,-4.141873064
20830000000,-4.142810279
20840000000,-4.143698355
20850000000,-4.14462334
20860000000,-4.145398193
20870000000,-4.146185683
20880000000,-4.14694675
20890000000,-4.147662165
20900000000,-4.148329814
20910000000,-4.148915606
20920000000,-4.149547842
20930000000,-4.150089726
20940000000,-4.150631682
20950000000,-4.151102808
20960000000,-4.151510413
20970000000,-4.15186919
20980000000,-4.15217825
20990000000,-4.152289726
21000000000,-4.152638013
21010000000,-4.152821184
21020000000,-4.152950832
21030000000,-4.153087411
21040000000,-4.153224182
21050000000,-4.153317549
21060000000,-4.153350759
21070000000,-4.153462067
21080000000,-4.153544229
21090000000,-4.153607167
21100000000,-4.153755056
21110000000,-4.153856823
21120000000,-4.154127862
21130000000,-4.154297545
21140000000,-4.154470547
21150000000,-4.154741295
21160000000,-4.15496748
21170000000,-4.155218145
21180000000,-4.155465194
21190000000,-4.155679522
21200000000,-4.155956802
21210000000,-4.156236036
21220000000,-4.156384059
21230000000,-4.156569992
21240000000,-4.156701043
21250000000,-4.156771804
21260000000,-4.156822696
21270000000,-4.156889311
21280000000,-4.157014923
21290000000,-4.157092449
21300000000,-4.157132789
21310000000,-4.157283015
21320000000,-4.157520979
21330000000,-4.157644562
21340000000,-4.157774586
21350000000,-4.157885066
21360000000,-4.158143865
21370000000,-4.158435534
21380000000,-4.158825401
21390000000,-4.159286501
21400000000,-4.159784517
21410000000,-4.160413288
21420000000,-4.161149432
21430000000,-4.161915162
21440000000,-4.162801249
21450000000,-4.163653551
21460000000,-4.164657339
21470000000,-4.165723254
21480000000,-4.166810119
21490000000,-4.167969978
21500000000,-4.16923865
21510000000,-4.17056754
21520000000,-4.17196203
21530000000,-4.173329568
21540000000,-4.174766755
21550000000,-4.176223091
21560000000,-4.177673918
21570000000,-4.179171749
21580000000,-4.180752734
21590000000,-4.18220962
21600000000,-4.18368683
21610000000,-4.185189557
21620000000,-4.186644084
21630000000,-4.188263983
21640000000,-4.189875716
21650000000,-4.19153084
21660000000,-4.193268146
21670000000,-4.194941692
21680000000,-4.196766791
21690000000,-4.198570859
21700000000,-4.200498185
21710000000,-4.20248588
21720000000,-4.204400871
21730000000,-4.206460814
21740000000,-4.208544194
21750000000,-4.210703183
21760000000,-4.212916105
21770000000,-4.215181505
21780000000,-4.217541214
21790000000,-4.219889521
21800000000,-4.22225321
21810000000,-4.224638549
21820000000,-4.227037314
21830000000,-4.229395704
21840000000,-4.231762673
21850000000,-4.234011848
21860000000,-4.236340871
21870000000,-4.238615882
21880000000,-4.240854283
21890000000,-4.243086725
21900000000,-4.245244346
21910000000,-4.247461547
21920000000,-4.249638713
21930000000,-4.2517713
21940000000,-4.253940391
21950000000,-4.256043148
21960000000,-4.258123337
21970000000,-4.260317855
21980000000,-4.262421003
21990000000,-4.264566667
22000000000,-4.266751785
22010000000,-4.269000716
22020000000,-4.271193185
22030000000,-4.273424679
22040000000,-4.275658045
22050000000,-4.277902361
22060000000,-4.280233202
22070000000,-4.282634292
22080000000,-4.284967105
22090000000,-4.28724061
22100000000,-4.289598106
22110000000,-4.291991047
22120000000,-4.294334093
22130000000,-4.296601359
22140000000,-4.298896215
22150000000,-4.301241624
22160000000,-4.303390993
22170000000,-4.30551023
22180000000,-4.307611412
22190000000,-4.309644045
22200000000,-4.31162853
22210000000,-4.313487404
22220000000,-4.315330709
22230000000,-4.317242741
22240000000,-4.319039794
22250000000,-4.320752928
22260000000,-4.322464897
22270000000,-4.324165081
22280000000,-4.32585541
22290000000,-4.327482235
22300000000,-4.329200808
22310000000,-4.330878535
22320000000,-4.332537623
22330000000,-4.334273927
22340000000,-4.335984893
22350000000,-4.337733225
22360000000,-4.339382411
22370000000,-4.340962663
22380000000,-4.342561873
22390000000,-4.34421389
22400000000,-4.345812688
22410000000,-4.347333246
22420000000,-4.348880187
22430000000,-4.35041582
22440000000,-4.351916524
22450000000,-4.353455861
22460000000,-4.354881968
22470000000,-4.35645885
22480000000,-4.357938338
22490000000,-4.359503362
22500000000,-4.361085799
22510000000,-4.362666921
22520000000,-4.364226797
22530000000,-4.36579298
22540000000,-4.367455889
22550000000,-4.369078455
22560000000,-4.370694628
22570000000,-4.372413631
22580000000,-4.374010939
22590000000,-4.375740696
22600000000,-4.377431945
22610000000,-4.379037019
22620000000,-4.380591657
22630000000,-4.382306758
22640000000,-4.383978235
22650000000,-4.385646733
22660000000,-4.387320098
22670000000,-4.388936541
22680000000,-4.390434494
22690000000,-4.391875617
22700000000,-4.393454854
22710000000,-4.394923322
22720000000,-4.396494571
22730000000,-4.39804681
22740000000,-4.39963382
22750000000,-4.401134255
22760000000,-4.402631449
22770000000,-4.404277783
22780000000,-4.405870116
22790000000,-4.407595881
22800000000,-4.409365847
22810000000,-4.41114891
22820000000,-4.412995484
22830000000,-4.41495012
22840000000,-4.41680457
22850000000,-4.418809851
22860000000,-4.420765437
22870000000,-4.422641072
22880000000,-4.42450305
22890000000,-4.426490057
22900000000,-4.428438306
22910000000,-4.430343826
22920000000,-4.432153926
22930000000,-4.433859408
22940000000,-4.435569945
22950000000,-4.437261817
22960000000,-4.438903426
22970000000,-4.440564743
22980000000,-4.442271218
22990000000,-4.443936543
23000000000,-4.445652196
23010000000,-4.447260859
23020000000,-4.449077325
23030000000,-4.450851355
23040000000,-4.452689391
23050000000,-4.454602159
23060000000,-4.456572061
23070000000,-4.458506095
23080000000,-4.460678854
23090000000,-4.462784386
23100000000,-4.464977002
23110000000,-4.467030113
23120000000,-4.469136139
23130000000,-4.471339042
23140000000,-4.473555148
23150000000,-4.475691782
23160000000,-4.477857049
23170000000,-4.480022181
23180000000,-4.482125707
23190000000,-4.484190943
23200000000,-4.486273828
23210000000,-4.488429995
23220000000,-4.490539812
23230000000,-4.492590087
23240000000,-4.494682467
23250000000,-4.496785672
23260000000,-4.498837699
23270000000,-4.500877385
23280000000,-4.50299365
23290000000,-4.505194793
23300000000,-4.507314927
23310000000,-4.509615658
23320000000,-4.512017644
